Дата торгов,BR,SBER,SNGS,Si
2015-08-19,-0.005346493933785834,-0.004266446462978286,-0.020605371607219026,0.001493618176880601
2015-08-20,-0.030390738060781453,-0.008984105044920409,-0.014219384793964073,0.018484204817643603
2015-08-21,-0.014925373134328268,-0.014086471408647211,-0.01162790697674407,0.01567861791503964
2015-08-24,-0.05064935064935072,-0.037063233837883784,-0.049292628443782606,0.03732451797052484
2015-08-25,-0.004559963520291903,0.032025855736741694,0.024906015037594036,-0.01629908326430908
2015-08-26,-0.008245533669262471,0.002989323843416281,0.01543634418462465,-0.002683031254459826
2015-08-27,0.032794457274826834,0.03363610559182521,0.018512944009632812,-0.03133854211384906
2015-08-28,0.06484794275491947,0.01839901139640263,0.014925373134328434,-0.013073923063286651
2015-08-31,0.04094918101637973,-0.0044492382364837305,0.008881770529994167,0.0015866600805304833
2015-09-01,0.056687512608432564,-0.003927410617551547,-0.02049357771684228,-0.02153542659871774
2015-09-02,-0.055937380679648714,-0.005574439157035984,-0.002210107558567934,0.0281799853372434
2015-09-03,0.019413549039433643,0.009570686354935779,0.0025103366804489326,-0.0008615951394150066
2015-09-04,0.00019837333862339054,0.0,-0.00044189129474151036,0.00564980151355209
2015-09-07,-0.026378421261404168,-0.0018959913326110586,0.004273504273504366,0.01370511095669658
2015-09-08,-0.011407618659604853,0.01424694708276794,0.012619222303741736,0.0018959834320217018
2015-09-09,0.014836183803832658,0.004414715719063523,0.006955513693667436,-0.010597414696634447
2015-09-10,-0.026192893401015212,-0.01212040490143842,-0.0021585839689162683,0.0043255649717514125
2015-09-11,0.002293577981651364,-0.0021572064176890466,0.015575425439861526,-0.00398464738800504
2015-09-14,-0.006864988558352368,0.010133765707336847,0.006390230048281778,-0.0048242388586556845
2015-09-15,-0.025136154168412292,-0.0016051364365971715,-0.007760688584732769,-0.007788714492625107
2015-09-16,-0.0004297378599053722,0.025991425509110367,0.0005688282138794974,0.00685186564385194
2015-09-17,0.061693895098882144,0.004439801514755855,0.0007106310403638027,-0.0017456912493527628
2015-09-18,-0.01073091718971454,-0.010140405616224663,-0.016474932537991715,-0.00020747810365013265
2015-09-21,-0.015145313139582521,-0.00013133701076970209,-0.012563176895306925,0.006744437691771786
2015-09-22,0.002078137988362457,-0.01917772231708911,-0.012869260017548925,0.002974174740127801
2015-09-23,0.021360431356283724,-0.006026516673362834,-0.006518518518518485,-0.006650029359953024
2015-09-24,-0.024365482233502597,-0.010644031258420804,-0.021920668058455096,0.007802917227008734
2015-09-25,0.006659729448491161,0.01280130736756091,0.017533160542765533,-0.012918835691766259
2015-09-28,-0.006408931155674906,0.006992066693559177,-0.002547198082109705,-0.0015152865674302523
2015-09-29,-0.0033291718684977877,-0.0021364668179996876,-0.0037554453958239453,0.0042254359340593945
2015-09-30,0.009185803757828912,0.015254917703733448,0.01055488540410137,-0.005629963257081901
2015-10-01,0.011998345055854329,-0.007908264136022256,0.0022381378692928333,-0.004767864592645569
2015-10-02,-0.024325429272281374,-0.01833399760860895,-0.007890427274080708,0.013803221749805377
2015-10-05,0.01822752985543693,0.019488428745432367,0.03751500600240096,-0.014840958090906405
2015-10-06,0.031069958847736584,0.016328156113102402,0.019236332079837985,-0.012816092815493231
2015-10-07,0.04290560766314106,0.02155172413793092,-0.0019866609904924163,-0.031431261198335815
2015-10-08,-0.006888633754305385,0.03324383071218526,-0.00440779183847579,-0.0024299241236596224
2015-10-09,0.02524084778420043,0.047766365548818204,0.02684947157954884,-0.017538069869407383
2015-10-12,-0.012591618116895352,0.004606117869375228,-0.005006954102920715,-0.001199673688756658
2015-10-13,-0.0433955081842406,-0.002116153303550515,-0.014397539837852963,0.02064315684955639
2015-10-14,-0.01969757262236361,0.009425070688030295,0.008367607431569836,0.006684345138158824
2015-10-15,-0.00710371422772481,0.02999533146591962,0.005063291139240499,-0.01159655220786508
2015-10-16,-0.005519215044971446,0.00951841359773375,-0.001119507416736612,-0.012521091889675618
2015-10-19,0.021171634121274433,-0.022673700752048605,0.0021014289717008364,0.004120155224452643
2015-10-20,-0.018518518518518552,0.008613759044446997,0.005172654830141263,0.004071441067480955
2015-10-21,-0.010254306808859722,-0.011956274197221558,-0.000556328233657945,0.009693820981103385
2015-10-22,0.0,0.00011524720525533152,0.0,-0.0010824378382618244
2015-10-23,-0.0035225859925402943,0.027540908043327962,0.0015307542443640332,-0.010239336641748854
2015-10-26,-0.0029112081513828353,0.026354154984860316,-0.01570098652216195,0.006616527037319116
2015-10-27,-0.017309697601668516,-0.016062062937062926,-0.012281197063805822,0.024006557273687362
2015-10-28,0.012521222410865947,-0.016102165463631347,0.010290124339002414,0.0068037682408718676
2015-10-29,0.022427164116537418,0.01241534988713328,-0.0009902390720044304,-0.005519371311500474
2015-10-30,0.00246002460024595,0.0012263099219620894,0.0026904559614839667,-0.0011991698055192558
2015-11-02,0.007566462167689254,0.027057120587907723,0.004942804688603224,-0.002216509920421137
2015-11-03,-0.0030444489547393075,0.02699479618386827,0.007307476110174399,-0.009101707727195594
2015-11-05,0.0014250814332247615,0.008550617544600467,0.005859374999999825,-0.004390266685348652
2015-11-06,-0.02093921528766012,-0.01067615658363,-0.007628294036060987,0.011164798048505887
2015-11-09,-0.008928571428571423,-0.009310198899703718,-0.009503843466107513,0.008196087528029073
2015-11-10,-0.007961449821914844,-0.0061939342161469275,-0.006914068011852816,-0.0017179231536160748
2015-11-11,-0.0025343189017952386,0.008059316569954868,-0.006393861892582959,0.0023047493200989504
2015-11-12,-0.03345331357188224,-0.0013857797676153443,-0.0004290004290004452,0.017337850474453114
2015-11-13,-0.027601314348302257,-0.0002134927412469068,0.004864091559370375,0.011964318003736965
2015-11-16,-0.016670421266050957,0.00971599402092672,-0.0002847380410022213,-0.0037821257333452455
2015-11-17,0.015120274914089432,0.05297663106693461,-0.0017089148390772508,-0.01132966638765993
2015-11-18,-0.002933874971789721,0.038361116690098486,0.010271041369472168,-0.011504852901158043
2015-11-19,-0.0018107741059302466,0.02456479690522236,0.005930528099406972,0.00019882235986847137
2015-11-20,0.004988662131519248,-0.006229941476307311,-0.013896687254351418,-0.0021560292363680847
2015-11-23,0.008574007220216664,0.029255319148936153,0.025480427046263434,0.010267097782613359
2015-11-24,0.019910514541387037,-0.00913621262458467,-0.01443642420877299,0.005521258361521076
2015-11-25,0.0015354244351830045,-0.0020489894756449555,0.007464788732394382,-0.0035449759394186237
2015-11-26,0.0015330705212439836,0.003079794680354627,0.006151265203411124,0.00022708005328811917
2015-11-27,-0.010933741526350318,-0.025307033866765898,-0.026816729192719085,0.006265986590183288
2015-11-30,-0.0008843687817819843,-0.0024818633066056232,-0.021130782410051455,0.002105738136421749
2015-12-01,-0.010843106882053439,-0.023349282296650696,-0.01721120186697793,0.0012157598499061913
2015-12-02,-0.013870246085011287,0.0016656868508720527,0.013653903235381445,0.0070308517974395105
2015-12-03,-0.02064428312159702,0.00958622713489181,0.0155197657393851,0.011343505768515073
2015-12-04,0.014825110030113517,0.007557407227981796,0.002883506343713997,0.0002502318324329894
2015-12-07,-0.02739100661949333,-0.0031733820559669036,-0.010063254744105849,0.013641581069547047
2015-12-08,-0.043651724947195485,-0.03791240594250427,-0.006680220737728634,0.010278596419912602
2015-12-09,0.0007361963190184328,-0.007119221899127724,0.003654970760233918,-0.003132679015361623
2015-12-10,-0.01471309465424231,0.016966269440517136,0.0023306627822286463,-0.0022343630623747677
2015-12-11,-0.021154803384768578,-0.01370407149950357,-0.009736956837668969,0.005807905686546463
2015-12-14,-0.048817696414950464,-0.019230769230769197,-0.010713237452304137,0.013717716682467178
2015-12-15,0.017909649826249714,0.02474078636690275,0.018543242842308263,0.0013319541467700113
2015-12-16,0.0028886554621848594,0.016229212582648814,0.008301776871541034,0.01931594662289329
2015-12-17,-0.026184865147944488,0.025926656151419515,0.01054456160623992,0.005414260328742781
2015-12-18,-0.004033342296316176,-0.03526472566541739,-0.014008004574042165,0.006351661097456574
2015-12-21,-0.012419006479481664,-0.011752988047808832,-0.008408234270803106,-0.00017837051672566615
2015-12-22,-0.004920721705850184,0.005845595646039088,-0.0026315789473685207,-0.00023329536565617752
2015-12-23,0.00824175824175836,0.02024048096192381,0.00043975373790678887,-0.006629879756218086
2015-12-24,0.019891008174386833,0.0005892751915144596,-0.0013186813186813686,-0.010570824524312896
2015-12-25,0.011488111140796146,-0.0035335689045936343,-0.004254694835680635,0.004008155968940282
2015-12-28,-0.020073956682514476,-0.013691883372734442,-0.007367025195226167,0.018361130044094533
2015-12-29,-0.0002695417789756876,0.008888445021472093,0.015437138192073504,0.010558522626381281
2015-12-30,0.003504987867349567,0.0015838447832113524,-0.001169419675486015,0.0043522923875432525
2016-01-04,0.015314347125201513,-0.020952757461949044,-0.003512366456900262,0.0016553172018410358
2016-01-05,-0.020905001323101326,-0.008075913587724583,0.0038184755470699206,0.0026333821494310015
2016-01-06,-0.03918918918918927,-0.0034602076124567818,-0.004828090709583004,0.011363484087102178
2016-01-11,-0.06413502109704625,-0.0527982026143791,-0.021023228462216888,0.01829793436063228
2016-01-12,-0.05199879771565987,-0.016927223719676476,0.013815888271512264,0.010227184011242096
2016-01-13,-0.011097019657577612,0.019083132265847715,0.01362761072433716,0.001403915507470376
2016-01-14,-0.021481243988457892,-0.013990529487731352,-0.008183545228700895,0.0008874712214948103
2016-01-15,0.014416775884665835,-0.023466492032307416,-0.023427140120819263,0.00714487650672081
2016-01-18,-0.06782945736434112,-0.02917178942662344,-0.006185878092938995,0.019343149513869395
2016-01-19,0.017671517671517725,0.014966612940363772,0.04463336875664183,-0.0017774439854800351
2016-01-20,-0.035410282601293926,-0.05217785843920139,-0.029501525940996965,0.02042684456036515
2016-01-21,-0.02082597952700317,0.02321685016754425,0.02261156034740948,0.04233382896887327
2016-01-22,0.08976207642393663,0.049122807017543894,0.02884756186850196,-0.039282261677395014
2016-01-25,0.0396956665564009,0.02051282051282055,0.005835468260745752,-0.019229353294882807
2016-01-26,-0.027044225262488113,-0.012672055931833195,-0.0035375689825951607,0.01577768602279694
2016-01-27,0.03499018966644867,0.04503208674485514,0.013206475433115487,-0.01999162396531336
2016-01-28,0.06161137440758303,0.01810481736368442,0.018920812894183722,-0.022737270773368862
2016-01-29,0.02023809523809523,0.009359400998336166,0.02324621733149928,-0.014379051342730733
2016-02-01,0.005834305717619478,-0.00731506284772314,-0.01263610700362949,0.005245713390923089
2016-02-02,-0.03190255220417617,-0.01318111053450956,0.008713410483321995,0.033348045069837476
2016-02-03,-0.0035949670461355465,0.005258729490954985,-0.004454042380888086,0.00011305822498586772
2016-02-04,0.049308478653036704,0.02092487968194183,0.021420824295010823,-0.02579948250307735
2016-02-05,-0.010601719197707664,-0.003894240623078453,0.006636580833554552,0.0026817947395564724
2016-02-08,-0.019982623805386554,-0.015123456790123445,-0.020965189873417764,0.002841785824503652
2016-02-09,-0.022163120567375884,-0.015251227410425236,-0.01090909090909094,0.017605046865583607
2016-02-10,-0.06225445754004237,0.0056221491460698115,-0.009531590413943395,0.0040321564476701694
2016-02-11,-0.01192394456977122,-0.0051687763713079635,-0.011822930987077254,0.006513390728144374
2016-02-12,0.013046314416177384,0.005831831194995198,0.03644963828603234,8.728070722310196e-05
2016-02-15,0.06728911783644559,0.010541851149061775,0.008456375838926113,-0.02350139636943946
2016-02-16,0.02473604826546004,0.005841852701856898,0.008385465193664444,-0.007775493788542319
2016-02-17,-0.033559022667059187,0.015038373781373189,0.0019799366420273426,-0.0010808863267879661
2016-02-18,0.061224489795918526,0.03525084295494011,0.005401132920563781,-0.022929279917557645
2016-02-19,-0.026693455797933602,0.007500986971970047,0.006027253668763208,0.016835860250494397
2016-02-20,-0.02477145384842219,0.0003918495297806255,-0.0010419380046886987,0.005536323207177772
2016-02-22,0.035379498034472386,0.01302389345867605,0.02046936114732716,-0.015524666683858988
2016-02-24,-0.029789719626168314,-0.016819719671338898,-0.009582215408202376,0.010792403405370006
2016-02-25,0.023780854906682695,0.016124274899223287,-0.0009029927760577036,-0.007515484489594941
2016-02-26,0.04557483093207893,0.026995645863570453,0.008908973531310493,-0.01407420946810455
2016-02-29,-0.00028121484814412585,0.0016958733747879462,0.0063987714358843106,0.008991472005932517
2016-03-01,0.013220815752461491,0.013544018058690857,0.005722278738555479,-0.023124876960430474
2016-03-02,0.017767906718489546,-0.0036191536748329672,-0.012011632317612882,-0.005588918893501538
2016-03-03,0.003546099290780212,-0.00679891962373106,0.011133862298438758,-0.0020670926949214368
2016-03-04,0.01223158466974729,0.012096774193548446,0.006581445386659866,-0.009449799631755658
2016-03-07,0.04538131041890434,0.01436116001111829,0.009681881051175607,-0.0152529863597846
2016-03-09,0.03698946827639347,-0.012056996711728236,0.009464508094645146,-0.0015267175572519084
2016-03-10,0.0061927173643794905,0.008321005917159816,0.002837404391808586,-0.014442591048095635
2016-03-11,-0.003938946331856145,0.002659086741243279,-0.00307540902940091,-0.00787012877110337
2016-03-14,-0.020761245674740567,-0.002834933699131121,-0.006416584402764193,0.0005970743357548015
2016-03-15,-0.01817264008076726,-0.008712399119589168,-0.011922503725782338,0.0008098316402642609
2016-03-16,0.012082262210796887,-0.012119530021278585,-0.0072900955253896215,0.030081485477414044
2016-03-17,0.03454406908813817,0.01938565274395948,0.017979235249430257,-0.029258141425834813
2016-03-18,0.027007120058924663,0.022416169039963362,-0.01467661691542297,-0.012266106363042676
2016-03-21,-0.013865646665072874,0.002426093988678192,-0.02688714970966922,0.003866386868657832
2016-03-22,0.004606060606060551,0.0071710290426675975,0.012842132572318003,-0.007001417464885529
2016-03-23,-0.004343629343629337,-0.02029191883232468,0.0047387295081967795,-0.0005479136026761254
2016-03-24,-0.031022782355792564,-0.018804505813953428,-0.01045251752708741,0.01973570315655837
2016-03-25,0.009004502251125727,0.010184242199796262,0.0019322426896818973,-0.010256918114424763
2016-03-28,-0.00024789291026289326,-0.004215928879112764,-0.009385446130110619,-0.005488929229977558
2016-03-29,-0.021076121993553222,-0.019236079153244393,-0.0051914341336793185,0.009874236435501258
2016-03-30,0.006838905775076068,0.019707207207207155,0.018786692759295467,-0.016922376248896986
2016-03-31,-0.010062893081760971,0.003497147064237159,0.0052503521577666355,-0.003793088471616985
2016-04-01,0.006607369758576823,-0.007887013939838585,0.003057324840764266,0.002891979480024996
2016-04-04,-0.026003534460994727,0.004344610833795515,0.00812801625603252,0.008592957542385161
2016-04-05,-0.02436495593571793,-0.01739530602853199,-0.018266565885613362,0.010358748904501242
2016-04-06,0.027364505844845937,0.008149119520419542,-0.0075708969588092305,-0.005346681076161766
2016-04-07,0.022756658908714648,0.007990337266561363,-0.015645202999741505,-0.01059358380511237
2016-04-08,0.025537294563843366,0.023688819246013525,-0.016550637068172745,-0.008582946811738696
2016-04-11,0.03722879684418141,0.04267963263101022,0.0029384266061172545,-0.008263740107559791
2016-04-12,0.03185167577846438,0.014680483592400716,-0.007990411506192683,-0.00949357787379126
2016-04-13,0.020732550103662883,0.010468085106383012,0.015169821452544096,-0.009510385756676558
2016-04-14,-0.0036109230422027463,0.0002526741345910986,-0.014546416291986358,0.008523195374406448
2016-04-15,-0.020158550396376006,0.0024418996295048167,-0.010466988727858308,-5.94106463878327e-05
2016-04-18,-0.03282478039759581,-0.01629567408651825,-0.02535937076213711,0.01849266234923653
2016-04-19,0.04063097514340334,0.036376056698830206,0.003617642966467106,-0.027038457612040427
2016-04-20,0.0018373909049149814,0.004778775644722734,-0.016775266879245722,0.002458217792100727
2016-04-21,0.04126547455295746,-0.002460024600245979,0.01071630005640165,-0.006922950402966551
2016-04-22,-0.008146191105240083,-0.014221126181668754,0.007952008928571333,0.010494459166465912
2016-04-25,0.000665926748057739,0.004086057371581011,0.0012456747404844763,0.00271184420306051
2016-04-26,-0.0024401064773735457,-0.016692965700523137,-0.006635333149018578,-0.0009361765361468162
2016-04-27,0.029130531465421442,0.022466216216216188,-0.0026440300584469486,-0.014278914802475012
2016-04-28,0.01771823681936042,0.0121427391376177,-0.005302078973070956,-0.007378681796233704
2016-04-29,0.021019108280254818,0.01289480127315758,-0.027353064945995268,-0.00982016630436435
2016-05-04,-0.0247452692867541,-0.02860365804528239,-0.03937121430631676,0.02491671400279411
2016-05-05,-0.02601279317697226,0.00638686131386858,0.014562378021318103,-0.0022917914919113242
2016-05-06,-0.014886164623467594,-0.014011373938844498,-0.021012133767386827,0.0024171633612082816
2016-05-10,-0.007333333333333295,0.0009195017972080535,-0.006650544135429228,0.0026359932901988976
2016-05-11,0.02619207521826733,0.01887422749290133,0.024954351795496054,-0.008051505736137667
2016-05-12,0.03773996509598597,0.005327868852459063,0.008313539192399085,-0.01280024094571192
2016-05-13,0.0014715156611309708,-0.014349775784753405,-0.021201413427561804,0.002776294714361986
2016-05-16,0.02120067170445,0.015137728513524677,0.013237063778579954,-0.003803033299359569
2016-05-17,0.007810894141829446,-0.006763363754889165,-0.01573634204275538,-0.0035121474491120377
2016-05-18,0.0048949622679992245,0.006891459512675391,0.023680241327300264,0.006696599598510504
2016-05-19,-0.02232595900142077,-0.011081235231809658,-0.001768086046854347,0.018662282704661005
2016-05-20,0.011002698775171292,0.0024717805058910533,-0.007084870848708546,0.003377166766288105
2016-05-23,-0.009240246406570899,-0.005342319388509951,-0.008027352460234756,0.004452983051857147
2016-05-24,0.002694300518134768,0.014460419765328046,-0.0014985763524652859,-0.0029802060938542516
2016-05-25,0.016329061595700686,0.03364014009937289,0.011556355995797843,-0.014960442567366606
2016-05-26,0.014032946918852913,0.02852639873916473,-0.0020771513353115808,-0.007261692683957849
2016-05-27,-0.014039310068190992,0.018694452957401145,-0.004162949747249497,0.008881183752300136
2016-05-30,0.001830756712774683,0.006618531889289977,0.006867721707972435,-0.00034669359822734057
2016-05-31,0.007106598984771602,0.004632396891811151,0.00741399762752076,-0.0010705992339937874
2016-06-01,0.0036290322580645102,-0.016882344191581213,-0.005740359140418025,0.013087385089136112
2016-06-02,-0.004419445560466028,-0.004463272562221072,-0.01924500370096221,0.004574306404028966
2016-06-03,0.007062146892655252,0.006534954407294936,-0.001207547169811295,-0.010530843505732634
2016-06-06,0.006010819475055185,0.010191756001811825,0.019646365422396814,-0.014570310743355668
2016-06-07,0.011352320254929302,0.029220536581720323,0.005039276715577344,-0.007088638403383076
2016-06-08,0.022252855454903415,0.013941330235259857,0.0035393009880547834,-0.015304949979317636
2016-06-09,0.004238104411481525,-0.004941277570896576,-0.011462160176340943,-0.002115941127049818
2016-06-10,-0.015154421638212144,-0.024613170205109662,-0.01739259699717559,0.008294614736973401
2016-06-14,-0.026490066225165688,-0.05238692540396956,0.020423600605143852,0.018370187103757537
2016-06-15,-0.014005602240896274,0.005138986218173297,0.0007412898443290905,0.0006832882869203438
2016-06-16,-0.02211850649350656,-0.017119838872104793,-0.0022222222222223064,0.022578638301746508
2016-06-17,-0.004772774434529921,0.022540983606557485,0.008314773570898326,-0.008472941490703507
2016-06-20,0.03815679733110922,0.022275319870510145,-0.006920924753350006,-0.01706076025142173
2016-06-21,0.003816027314721786,-0.006031817839101131,0.008748517200474547,0.00018270401948842875
2016-06-22,0.013005202080832447,0.021542896154137712,-0.012200499779509015,-0.002389940936491506
2016-06-23,-0.008690499703733059,0.01559367342392532,-0.013988095238095204,0.004760814831769284
2016-06-24,-0.02570233114166167,-0.03677707099510127,0.0027165710836099095,0.012453110999741826
2016-06-27,-0.017791411042944735,-0.01624411720054664,-0.0010535821794098914,-0.0013499932500337499
2016-06-28,-0.004372267332916945,-0.011033950617284004,-0.006629501280699076,-0.005587515207954699
2016-06-29,0.02363028021748228,0.031052508387298266,0.002578492340360799,-0.011419077108979684
2016-06-30,0.021450459652706786,0.006205069996216369,0.0012102874432679653,-0.0004889303121514461
2016-07-01,-0.005799999999999983,0.00022561480033091025,0.0,-0.002506993594937096
2016-07-04,0.011265338966002863,0.01353383458646625,-0.0015110305228166895,-0.0035553920892526015
2016-07-05,-0.029838870101452156,-0.018323442136498506,-0.00620460048426145,0.00838190738376832
2016-07-06,-0.022144761123641693,-0.021310360462480325,-0.015684483021166457,0.004026477137540799
2016-07-07,0.023275319773537417,0.01806810284920086,-0.004176980198019741,-0.010041014734923288
2016-07-08,-0.0426229508196721,0.005309063329541275,-0.013670964735125097,0.0018413662937899922
2016-07-11,-0.0038527397260273914,0.029875518672199012,0.0107103480863128,-0.0012406377797178699
2016-07-12,0.01160292221744734,0.01985202549263796,0.0076359669627551014,-0.0037418721629247946
2016-07-13,0.00955819881053532,0.0007901163625916797,-0.0013918960717600281,-0.0007080844775568007
2016-07-14,-0.01620029455081008,7.177205196290034e-05,0.008827628929843696,-0.008749499368434024
2016-07-15,0.013686911890504718,-0.007104923209415882,0.0027632790911880966,-0.0026262626262626263
2016-07-18,-0.004008438818565353,0.005276472714130959,-0.0026025719534596985,-0.001542512581605148
2016-07-19,-0.0055073077737767,0.004385964912280595,-0.014428242517268026,-0.0010767454199307137
2016-07-20,-0.006389776357827567,-0.007802992340181856,-0.015885376109640182,0.006311218033836877
2016-07-21,0.009003215434083637,0.0014430014430015662,0.007279632853299587,0.005573063011316888
2016-07-22,-0.022094752496282115,-0.004466858789625393,0.008955223880597019,0.010513153019636902
2016-07-25,-0.01651097110580052,-0.01194094659140256,-0.004827156649019033,0.005790060650503384
2016-07-26,-0.015241882041086919,-0.013037427671574021,-0.006884681583476729,0.015508232577920894
2016-07-27,-0.0035890533871690577,0.01320964749536179,0.0003151095005514909,-0.00016453026609031216
2016-07-28,-0.024538496172895167,-0.0019043433677579352,0.0025200819026617825,0.005295754420608563
2016-07-29,-0.024001846295868896,0.012328465546341661,-0.007698350353495711,0.0049255952380952385
2016-08-01,0.0011823126034524536,0.009278724175425888,-0.019632678910702896,-0.007863055485628823
2016-08-02,0.0025980160604629054,-0.02003878474466704,-0.017118863049095642,0.005134328358208955
2016-08-03,-0.006831566548881183,-0.008648490178833236,-0.008379888268156391,0.001366120218579235
2016-08-04,0.019449715370018984,0.012494455123465902,0.010770505385252668,-0.005946378788777507
2016-08-05,0.02326663564448581,0.009346476816356343,0.0031147540983606187,-0.013798761840829418
2016-08-08,0.018872214643019677,0.007089633219995791,-0.0017976793593724374,-0.007381636666162456
2016-08-09,0.011604552555233117,-0.00021550175993104758,0.004420432220039344,-0.0037030264240651
2016-08-10,-0.01014780498566073,-0.0014369880729991167,-0.0014669926650367304,-0.0028755410758806344
2016-08-11,-0.010028972587474833,-0.0010792919844580318,-0.010936989879203307,0.0025770428433372706
2016-08-12,0.039171544349392046,0.009291939782467708,0.010232711668592133,-0.003978029039611989
2016-08-15,0.025996533795494,-0.002783328575506814,-0.0016337199803953834,-0.004792700348699673
2016-08-16,0.02280405405405402,-0.002146997781435504,0.0032727867779414636,-0.005911679812308025
