Дата торгов,BR,SBER,SNGS,Si
2015-08-06,49.4,72.91,34.025,64792.0
2015-08-07,49.24,73.71,34.015,64970.0
2015-08-10,49.09,74.45,34.13,64681.0
2015-08-11,49.91,74.38,34.895,64328.0
2015-08-12,49.36,73.38,34.335,65338.0
2015-08-13,49.61,73.78,34.795,65069.0
2015-08-14,49.07,74.24,35.07,65370.0
2015-08-17,48.93,73.41,35.41,65973.0
2015-08-18,48.63,72.66,35.185,66282.0
2015-08-19,48.37,72.35,34.46,66381.0
2015-08-20,46.9,71.7,33.97,67608.0
2015-08-21,46.2,70.69,33.575,68668.0
2015-08-24,43.86,68.07,31.92,71231.0
2015-08-25,43.66,70.25,32.715,70070.0
2015-08-26,43.3,70.46,33.22,69882.0
2015-08-27,44.72,72.83,33.835,67692.0
2015-08-28,47.62,74.17,34.34,66807.0
2015-08-31,49.57,73.84,34.645,66913.0
2015-09-01,52.38,73.55,33.935,65472.0
2015-09-02,49.45,73.14,33.86,67317.0
2015-09-03,50.41,73.84,33.945,67259.0
2015-09-04,50.42,73.84,33.93,67639.0
2015-09-07,49.09,73.7,34.075,68566.0
2015-09-08,48.53,74.75,34.505,68696.0
2015-09-09,49.25,75.08,34.745,67968.0
2015-09-10,47.96,74.17,34.67,68262.0
2015-09-11,48.07,74.01,35.21,67990.0
2015-09-14,47.74,74.76,35.435,67662.0
2015-09-15,46.54,74.64,35.16,67135.0
2015-09-16,46.52,76.58,35.18,67595.0
2015-09-17,49.39,76.92,35.205,67477.0
2015-09-18,48.86,76.14,34.625,67463.0
2015-09-21,48.12,76.13,34.19,67918.0
2015-09-22,48.22,74.67,33.75,68120.0
2015-09-23,49.25,74.22,33.53,67667.0
2015-09-24,48.05,73.43,32.795,68195.0
2015-09-25,48.37,74.37,33.37,67314.0
2015-09-28,48.06,74.89,33.285,67212.0
2015-09-29,47.9,74.73,33.16,67496.0
2015-09-30,48.34,75.87,33.51,67116.0
2015-10-01,48.92,75.27,33.585,66796.0
2015-10-02,47.73,73.89,33.32,67718.0
2015-10-05,48.6,75.33,34.57,66713.0
2015-10-06,50.11,76.56,35.235,65858.0
2015-10-07,52.26,78.21,35.165,63788.0
2015-10-08,51.9,80.81,35.01,63633.0
2015-10-09,53.21,84.67,35.95,62517.0
2015-10-12,52.54,85.06,35.77,62442.0
2015-10-13,50.26,84.88,35.255,63731.0
2015-10-14,49.27,85.68,35.55,64157.0
2015-10-15,48.92,88.25,35.73,63413.0
2015-10-16,48.65,89.09,35.69,62619.0
2015-10-19,49.68,87.07,35.765,62877.0
2015-10-20,48.76,87.82,35.95,63133.0
2015-10-21,48.26,86.77,35.93,63745.0
2015-10-22,48.26,86.78,35.93,63676.0
2015-10-23,48.09,89.17,35.985,63024.0
2015-10-26,47.95,91.52,35.42,63441.0
2015-10-27,47.12,90.05,34.985,64964.0
2015-10-28,47.71,88.6,35.345,65406.0
2015-10-29,48.78,89.7,35.31,65045.0
2015-10-30,48.9,89.81,35.405,64967.0
2015-11-02,49.27,92.24,35.58,64823.0
2015-11-03,49.12,94.73,35.84,64233.0
2015-11-05,49.19,95.54,36.05,63951.0
2015-11-06,48.16,94.52,35.775,64665.0
2015-11-09,47.73,93.64,35.435,65195.0
2015-11-10,47.35,93.06,35.19,65083.0
2015-11-11,47.23,93.81,34.965,65233.0
2015-11-12,45.65,93.68,34.95,66364.0
2015-11-13,44.39,93.66,35.12,67158.0
2015-11-16,43.65,94.57,35.11,66904.0
2015-11-17,44.31,99.58,35.05,66146.0
2015-11-18,44.18,103.4,35.41,65385.0
2015-11-19,44.1,105.94,35.62,65398.0
2015-11-20,44.32,105.28,35.125,65257.0
2015-11-23,44.7,108.36,36.02,65927.0
2015-11-24,45.59,107.37,35.5,66291.0
2015-11-25,45.66,107.15,35.765,66056.0
2015-11-26,45.73,107.48,35.985,66071.0
2015-11-27,45.23,104.76,35.02,66485.0
2015-11-30,45.19,104.5,34.28,66625.0
2015-12-01,44.7,102.06,33.69,66706.0
2015-12-02,44.08,102.23,34.15,67175.0
2015-12-03,43.17,103.21,34.68,67937.0
2015-12-04,43.81,103.99,34.78,67954.0
2015-12-07,42.61,103.66,34.43,68881.0
2015-12-08,40.75,99.73,34.2,69589.0
2015-12-09,40.78,99.02,34.325,69371.0
2015-12-10,40.18,100.7,34.405,69216.0
2015-12-11,39.33,99.32,34.07,69618.0
2015-12-14,37.41,97.41,33.705,70573.0
2015-12-15,38.08,99.82,34.33,70667.0
2015-12-16,38.19,101.44,34.615,72032.0
2015-12-17,37.19,104.07,34.98,72422.0
2015-12-18,37.04,100.4,34.49,72882.0
2015-12-21,36.58,99.22,34.2,72869.0
2015-12-22,36.4,99.8,34.11,72852.0
2015-12-23,36.7,101.82,34.125,72369.0
2015-12-24,37.43,101.88,34.08,71604.0
2015-12-25,37.86,101.52,33.935,71891.0
2015-12-28,37.1,100.13,33.685,73211.0
2015-12-29,37.09,101.02,34.205,73984.0
2015-12-30,37.22,101.18,34.165,74306.0
2016-01-04,37.79,99.06,34.045,74429.0
2016-01-05,37.0,98.26,34.175,74625.0
2016-01-06,35.55,97.92,34.01,75473.0
2016-01-11,33.27,92.75,33.295,76854.0
2016-01-12,31.54,91.18,33.755,77640.0
2016-01-13,31.19,92.92,34.215,77749.0
2016-01-14,30.52,91.62,33.935,77818.0
2016-01-15,30.96,89.47,33.14,78374.0
2016-01-18,28.86,86.86,32.935,79890.0
2016-01-19,29.37,88.16,34.405,79748.0
2016-01-20,28.33,83.56,33.39,81377.0
2016-01-21,27.74,85.5,34.145,84822.0
2016-01-22,30.23,89.7,35.13,81490.0
2016-01-25,31.43,91.54,35.335,79923.0
2016-01-26,30.58,90.38,35.21,81184.0
2016-01-27,31.65,94.45,35.675,79561.0
2016-01-28,33.6,96.16,36.35,77752.0
2016-01-29,34.28,97.06,37.195,76634.0
2016-02-01,34.48,96.35,36.725,77036.0
2016-02-02,33.38,95.08,37.045,79605.0
2016-02-03,33.26,95.58,36.88,79614.0
2016-02-04,34.9,97.58,37.67,77560.0
2016-02-05,34.53,97.2,37.92,77768.0
2016-02-08,33.84,95.73,37.125,77989.0
2016-02-09,33.09,94.27,36.72,79362.0
2016-02-10,31.03,94.8,36.37,79682.0
2016-02-11,30.66,94.31,35.94,80201.0
2016-02-12,31.06,94.86,37.25,80208.0
2016-02-15,33.15,95.86,37.565,78323.0
2016-02-16,33.97,96.42,37.88,77714.0
2016-02-17,32.83,97.87,37.955,77630.0
2016-02-18,34.84,101.32,38.16,75850.0
2016-02-19,33.91,102.08,38.39,77127.0
2016-02-20,33.07,102.12,38.35,77554.0
2016-02-22,34.24,103.45,39.135,76350.0
2016-02-24,33.22,101.71,38.76,77174.0
2016-02-25,34.01,103.35,38.725,76594.0
2016-02-26,35.56,106.14,39.07,75516.0
2016-02-29,35.55,106.32,39.32,76195.0
2016-03-01,36.02,107.76,39.545,74433.0
2016-03-02,36.66,107.37,39.07,74017.0
2016-03-03,36.79,106.64,39.505,73864.0
2016-03-04,37.24,107.93,39.765,73166.0
2016-03-07,38.93,109.48,40.15,72050.0
2016-03-09,40.37,108.16,40.53,71940.0
2016-03-10,40.62,109.06,40.645,70901.0
2016-03-11,40.46,109.35,40.52,70343.0
2016-03-14,39.62,109.04,40.26,70385.0
2016-03-15,38.9,108.09,39.78,70442.0
2016-03-16,39.37,106.78,39.49,72561.0
2016-03-17,40.73,108.85,40.2,70438.0
2016-03-18,41.83,111.29,39.61,69574.0
2016-03-21,41.25,111.56,38.545,69843.0
2016-03-22,41.44,112.36,39.04,69354.0
2016-03-23,41.26,110.08,39.225,69316.0
2016-03-24,39.98,108.01,38.815,70684.0
2016-03-25,40.34,109.11,38.89,69959.0
2016-03-28,40.33,108.65,38.525,69575.0
2016-03-29,39.48,106.56,38.325,70262.0
2016-03-30,39.75,108.66,39.045,69073.0
2016-03-31,39.35,109.04,39.25,68811.0
2016-04-01,39.61,108.18,39.37,69010.0
2016-04-04,38.58,108.65,39.69,69603.0
2016-04-05,37.64,106.76,38.965,70324.0
2016-04-06,38.67,107.63,38.67,69948.0
2016-04-07,39.55,108.49,38.065,69207.0
2016-04-08,40.56,111.06,37.435,68613.0
2016-04-11,42.07,115.8,37.545,68046.0
2016-04-12,43.41,117.5,37.245,67400.0
2016-04-13,44.31,118.73,37.81,66759.0
2016-04-14,44.15,118.76,37.26,67328.0
2016-04-15,43.26,119.05,36.87,67324.0
2016-04-18,41.84,117.11,35.935,68569.0
2016-04-19,43.54,121.37,36.065,66715.0
2016-04-20,43.62,121.95,35.46,66879.0
2016-04-21,45.42,121.65,35.84,66416.0
2016-04-22,45.05,119.92,36.125,67113.0
2016-04-25,45.08,120.41,36.17,67295.0
2016-04-26,44.97,118.4,35.93,67232.0
2016-04-27,46.28,121.06,35.835,66272.0
2016-04-28,47.1,122.53,35.645,65783.0
2016-04-29,48.09,124.11,34.67,65137.0
2016-05-04,46.9,120.56,33.305,66760.0
2016-05-05,45.68,121.33,33.79,66607.0
2016-05-06,45.0,119.63,33.08,66768.0
2016-05-10,44.67,119.74,32.86,66944.0
2016-05-11,45.84,122.0,33.68,66405.0
2016-05-12,47.57,122.65,33.96,65555.0
2016-05-13,47.64,120.89,33.24,65737.0
2016-05-16,48.65,122.72,33.68,65487.0
2016-05-17,49.03,121.89,33.15,65257.0
2016-05-18,49.27,122.73,33.935,65694.0
2016-05-19,48.17,121.37,33.875,66920.0
2016-05-20,48.7,121.67,33.635,67146.0
2016-05-23,48.25,121.02,33.365,67445.0
2016-05-24,48.38,122.77,33.315,67244.0
2016-05-25,49.17,126.9,33.7,66238.0
2016-05-26,49.86,130.52,33.63,65757.0
2016-05-27,49.16,132.96,33.49,66341.0
2016-05-30,49.25,133.84,33.72,66318.0
2016-05-31,49.6,134.46,33.97,66247.0
2016-06-01,49.78,132.19,33.775,67114.0
2016-06-02,49.56,131.6,33.125,67421.0
2016-06-03,49.91,132.46,33.085,66711.0
2016-06-06,50.21,133.81,33.735,65739.0
2016-06-07,50.78,137.72,33.905,65273.0
2016-06-08,51.91,139.64,34.025,64274.0
2016-06-09,52.13,138.95,33.635,64138.0
2016-06-10,51.34,135.53,33.05,64670.0
2016-06-14,49.98,128.43,33.725,65858.0
2016-06-15,49.28,129.09,33.75,65903.0
2016-06-16,48.19,126.88,33.675,67391.0
2016-06-17,47.96,129.74,33.955,66820.0
2016-06-20,49.79,132.63,33.72,65680.0
2016-06-21,49.98,131.83,34.015,65692.0
2016-06-22,50.63,134.67,33.6,65535.0
2016-06-23,50.19,136.77,33.13,65847.0
2016-06-24,48.9,131.74,33.22,66667.0
2016-06-27,48.03,129.6,33.185,66577.0
2016-06-28,47.82,128.17,32.965,66205.0
2016-06-29,48.95,132.15,33.05,65449.0
2016-06-30,50.0,132.97,33.09,65417.0
2016-07-01,49.71,133.0,33.09,65253.0
2016-07-04,50.27,134.8,33.04,65021.0
2016-07-05,48.77,132.33,32.835,65566.0
2016-07-06,47.69,129.51,32.32,65830.0
2016-07-07,48.8,131.85,32.185,65169.0
2016-07-08,46.72,132.55,31.745,65289.0
2016-07-11,46.54,136.51,32.085,65208.0
2016-07-12,47.08,139.22,32.33,64964.0
2016-07-13,47.53,139.33,32.285,64918.0
2016-07-14,46.76,139.34,32.57,64350.0
2016-07-15,47.4,138.35,32.66,64181.0
2016-07-18,47.21,139.08,32.575,64082.0
2016-07-19,46.95,139.69,32.105,64013.0
2016-07-20,46.65,138.6,31.595,64417.0
2016-07-21,47.07,138.8,31.825,64776.0
2016-07-22,46.03,138.18,32.11,65457.0
2016-07-25,45.27,136.53,31.955,65836.0
2016-07-26,44.58,134.75,31.735,66857.0
2016-07-27,44.42,136.53,31.745,66846.0
2016-07-28,43.33,136.27,31.825,67200.0
2016-07-29,42.29,137.95,31.58,67531.0
2016-08-01,42.34,139.23,30.96,67000.0
2016-08-02,42.45,136.44,30.43,67344.0
2016-08-03,42.16,135.26,30.175,67436.0
2016-08-04,42.98,136.95,30.5,67035.0
2016-08-05,43.98,138.23,30.595,66110.0
2016-08-08,44.81,139.21,30.54,65622.0
2016-08-09,45.33,139.18,30.675,65379.0
2016-08-10,44.87,138.98,30.63,65191.0
2016-08-11,44.42,138.83,30.295,65359.0
2016-08-12,46.16,140.12,30.605,65099.0
2016-08-15,47.36,139.73,30.555,64787.0
2016-08-16,48.44,139.43,30.655,64404.0
2016-08-17,49.18,138.2,30.555,64511.0
2016-08-18,49.97,137.96,30.53,64246.0
2016-08-19,50.69,136.15,30.425,64320.0
2016-08-22,49.74,136.04,30.415,64808.0
2016-08-23,49.12,138.94,30.48,65012.0
2016-08-24,49.4,139.48,30.235,65213.0
2016-08-25,49.13,140.9,29.7,65209.0
2016-08-26,49.74,144.23,29.93,64894.0
2016-08-29,49.38,143.17,30.48,65259.0
2016-08-30,49.13,144.3,30.53,65307.0
2016-08-31,47.95,143.2,31.0,65528.0
2016-09-01,47.02,144.25,31.185,65722.0
2016-09-02,46.14,145.65,31.225,65629.0
2016-09-05,47.92,148.95,31.16,64987.0
2016-09-06,47.02,150.16,31.16,64933.0
2016-09-07,47.41,153.76,31.1,64547.0
2016-09-08,48.72,154.1,31.395,64038.0
2016-09-09,49.23,151.93,31.445,64471.0
2016-09-12,47.78,150.29,31.105,65022.0
2016-09-13,47.63,150.24,31.345,64887.0
2016-09-14,46.83,150.43,31.33,65113.0
2016-09-15,46.2,149.1,31.37,65152.0
2016-09-16,46.07,148.42,30.995,66440.0
2016-09-19,46.28,149.0,30.53,66109.0
2016-09-20,45.73,148.13,30.415,66185.0
2016-09-21,46.43,150.84,30.965,65780.0
2016-09-22,47.29,153.07,30.92,65144.0
2016-09-23,47.63,151.68,30.79,64960.0
2016-09-26,46.46,150.13,30.61,65207.0
2016-09-27,46.54,148.19,30.23,65091.0
2016-09-28,46.3,148.15,30.395,65142.0
2016-09-29,48.11,149.59,30.47,64444.0
2016-09-30,48.95,145.7,30.69,64350.0
2016-10-03,49.05,147.71,30.26,63560.0
2016-10-04,50.84,147.69,29.59,63542.0
2016-10-05,51.58,147.44,29.08,63552.0
2016-10-06,52.01,148.74,29.285,63346.0
2016-10-07,52.41,149.3,29.495,63212.0
2016-10-10,52.42,150.12,29.415,63223.0
2016-10-11,52.84,151.61,29.285,63397.0
2016-10-12,52.27,150.01,29.09,63715.0
2016-10-13,51.67,146.88,29.08,64257.0
2016-10-14,52.05,147.07,28.92,63914.0
2016-10-17,51.69,146.28,28.56,63907.0
2016-10-18,51.69,147.78,28.165,63835.0
2016-10-19,52.42,148.67,27.65,63377.0
2016-10-20,51.96,148.32,27.465,63255.0
2016-10-21,51.52,148.17,27.56,63253.0
2016-10-24,51.55,149.75,27.24,63062.0
2016-10-25,51.21,151.16,27.305,62903.0
2016-10-26,50.29,150.6,27.35,63324.0
2016-10-27,50.28,150.55,27.185,63674.0
2016-10-28,50.34,149.14,27.155,63654.0
2016-10-31,49.29,147.92,27.105,63915.0
2016-11-01,48.22,147.19,27.31,63865.0
2016-11-02,47.55,143.6,28.49,64159.0
2016-11-03,46.98,142.63,28.835,64275.0
2016-11-07,46.11,143.82,28.525,64409.0
2016-11-08,46.06,145.27,28.57,64336.0
2016-11-09,45.94,148.27,29.015,64209.0
2016-11-10,46.37,153.84,29.66,64493.0
2016-11-11,45.47,152.4,29.72,66061.0
2016-11-14,44.49,150.72,29.635,66628.0
2016-11-15,45.1,150.46,29.675,65857.0
2016-11-16,46.69,150.63,29.615,65373.0
2016-11-17,46.99,149.95,29.5,65068.0
2016-11-18,46.44,150.27,29.52,65277.0
2016-11-21,47.45,152.45,29.565,64631.0
2016-11-22,49.14,154.82,29.36,64138.0
2016-11-23,48.97,155.01,29.285,64660.0
